exposure,pnum,pdia,bc,pm25,pm10,environment,minute
1,13858,63,5.622,6.6,30,underground,1
1,18751,61,29.891,44.5,30,underground,2
1,16218,66,52.303,84.6,141,underground,3
1,16272,68,55.709,88.2,180,underground,4
1,14346,72,54.287,91.9,166,underground,5
1,13596,75,45.744,80.9,169,underground,6
1,14074,78,40.923,88.2,144,underground,7
1,14047,75,40.28,91.9,124,underground,8
1,13955,73,38.703,84.6,121,underground,9
1,15073,70,38.498,115.5,117,underground,10
1,15779,72,45.279,108.2,152,underground,11
1,20011,71,62.69,137.4,156,underground,12
1,19097,72,64.21,142.8,194,underground,13
1,17539,75,63.496,143,183,underground,14
1,15422,84,61.999,144.8,167,underground,15
1,15521,86,62.535,141.2,165,underground,16
1,16322,84,56.447,139.4,185,underground,17
1,17472,81,55.153,128.5,158,underground,18
1,12583,75,11.928,12.6,122,underground,19
1,26056,70,2.206,7.2,34,hyde_park,1
1,9798,67,2.485,7.8,26,hyde_park,2
1,5801,67,1.47,7.2,24,hyde_park,3
1,5766,66,1.778,7.2,24,hyde_park,4
1,5212,72,2.476,6.6,22,hyde_park,5
1,4675,76,2.049,6,22,hyde_park,6
1,3888,82,2.147,6.6,23,hyde_park,7
1,3476,91,2.466,6.6,25,hyde_park,8
1,3832,89,2.701,6.6,25,hyde_park,9
1,3667,88,2.227,6.6,22,hyde_park,10
1,4112,84,2.725,6.6,23,hyde_park,11
1,4974,82,3.909,6,22,hyde_park,12
1,10033,78,7.055,7.2,24,hyde_park,13
1,9143,73,10.593,8.4,27,hyde_park,14
1,8646,72,8.268,7.8,28,hyde_park,15
1,7517,69,6.024,7.2,27,hyde_park,16
1,10149,68,9.356,7.8,27,hyde_park,17
1,10716,64,6.293,7.2,29,hyde_park,18
1,10485,63,8.176,7.2,28,hyde_park,19
1,15163,62,8.408,7.2,30,hyde_park,20
1,11631,61,6.825,7.2,30,hyde_park,21
1,8665,62,4.641,7.2,29,hyde_park,22
1,8009,69,5.295,6.6,27,hyde_park,23
1,6978,71,4.214,7.2,26,hyde_park,24
1,7383,73,3.181,7.2,29,hyde_park,25
1,9049,68,5.467,7.8,29,hyde_park,26
1,9510,70,7.109,7.2,29,hyde_park,27
1,10537,67,8.17,7.2,29,hyde_park,28
1,5898,69,3.354,6,31,hyde_park,29
1,5619,72,2.632,6,27,hyde_park,30
1,5030,78,2.301,7.2,29,hyde_park,31
1,4906,83,2.844,6.6,28,hyde_park,32
1,5100,81,2.262,7.2,31,hyde_park,33
1,4991,78,3.007,7.2,28,hyde_park,34
1,4651,83,2.558,6,28,hyde_park,35
1,5649,77,3.117,6,29,hyde_park,36
1,5066,79,3.275,6.6,26,hyde_park,37
1,4898,79,2.989,6,25,hyde_park,38
1,4739,80,2.705,7.2,23,hyde_park,39
1,4375,85,2.673,6,22,hyde_park,40
1,3757,91,2.543,4.8,20,hyde_park,41
1,3725,93,1.959,4.2,11,hyde_park,42
1,3912,84,1.71,3.6,13,hyde_park,43
1,4146,77,2.287,3,9,hyde_park,44
1,4018,80,2.402,6,10,hyde_park,45
1,3718,85,2.191,3.6,7,hyde_park,46
1,3634,81,2.182,3,8,hyde_park,47
1,4046,77,1.894,3,6,hyde_park,48
1,4395,77,2.508,3.6,7,hyde_park,49
1,5190,72,2.625,3.6,8,hyde_park,50
1,5345,69,2.302,3,8,hyde_park,51
1,5946,68,3.282,3,10,hyde_park,52
1,6129,69,2.722,3,11,hyde_park,53
1,5869,76,3.364,3,11,hyde_park,54
1,6778,70,3.032,3,10,hyde_park,55
1,6744,69,3.053,4.2,12,hyde_park,56
1,5751,69,2.6,3,10,hyde_park,57
1,5759,69,2.867,2.4,10,hyde_park,58
1,5825,67,2.632,2.4,9,hyde_park,59
1,5177,71,2.471,2.4,8,hyde_park,60
1,5536,65,2.272,2.4,12,hyde_park,61
1,4761,68,1.432,2.4,11,hyde_park,62
1,5420,66,1.903,2.4,5,hyde_park,63
1,5938,64,2.178,2.4,8,hyde_park,64
1,5977,61,2.462,2.4,7,hyde_park,65
1,6442,59,1.517,1.8,6,hyde_park,66
1,6614,62,1.807,2.4,6,hyde_park,67
1,6212,64,1.727,2.4,8,hyde_park,68
1,7043,62,2.073,2.4,6,hyde_park,69
1,7696,59,2.325,2.4,7,hyde_park,70
1,8339,62,2.875,2.4,6,hyde_park,71
1,7888,63,1.742,1.8,4,hyde_park,72
1,8577,61,2.706,2.4,4,hyde_park,73
1,8551,63,2.286,2.4,3,hyde_park,74
1,9050,58,2.292,3,5,hyde_park,75
1,8016,61,3.236,1.8,5,hyde_park,76
1,7782,59,2.025,2.4,3,hyde_park,77
1,8248,57,3.275,2.4,6,hyde_park,78
1,6920,59,1.792,1.8,6,hyde_park,79
1,7939,59,2.59,1.8,3,hyde_park,80
1,7686,58,2.438,1.8,3,hyde_park,81
1,7146,59,2.405,2.4,6,hyde_park,82
1,7220,62,2.406,2.4,2,hyde_park,83
1,6344,60,1.65,1.8,5,hyde_park,84
1,6068,62,1.118,2.4,3,hyde_park,85
1,6641,61,4.041,2.4,4,hyde_park,86
1,6224,65,3.341,2.4,7,hyde_park,87
1,5773,68,3.562,2.4,8,hyde_park,88
1,4916,72,2.452,2.4,8,hyde_park,89
1,3882,74,3.476,2.4,6,hyde_park,90
1,4317,74,2.409,1.2,2,hyde_park,91
1,5567,68,3.503,2.4,2,hyde_park,92
1,6034,63,3.626,2.4,4,hyde_park,93
1,6354,61,3.228,1.8,4,hyde_park,94
1,7124,58,3.653,2.4,2,hyde_park,95
1,7907,60,2.981,2.4,2,hyde_park,96
1,7420,60,3.738,1.8,3,hyde_park,97
1,8205,63,2.043,1.8,3,hyde_park,98
1,7830,67,3.954,1.8,3,hyde_park,99
1,7196,69,3.759,2.4,5,hyde_park,100
1,8809,69,3.583,2.4,3,hyde_park,101
1,6478,75,4.443,2.4,6,hyde_park,102
1,5738,79,3.465,3,4,hyde_park,103
1,4643,86,1.863,1.8,3,hyde_park,104
1,5069,79,3.144,1.8,4,hyde_park,105
1,5362,75,3.865,2.4,3,hyde_park,106
1,6165,72,3.444,2.4,3,hyde_park,107
1,5716,65,2.883,1.8,3,hyde_park,108
1,6210,60,2.677,1.2,4,hyde_park,109
1,5972,63,3.239,2.4,2,hyde_park,110
1,5959,63,3.114,1.8,3,hyde_park,111
1,5423,62,3.407,2.4,7,hyde_park,112
1,6602,59,2.113,1.8,1,hyde_park,113
1,5952,61,3.154,,4,hyde_park,114
1,5058,68,3.46,,4,hyde_park,115
1,6523,65,10.907,,3,hyde_park,116
1,6784,61,3.661,,2,hyde_park,117
1,6707,60,3.212,,4,hyde_park,118
1,6540,58,1.724,,3,hyde_park,119
1,6582,56,2.685,,3,hyde_park,120
1,6756,55,2.945,,3,hyde_park,121
1,6291,56,3.395,,6,hyde_park,122
1,6124,57,3.718,,4,hyde_park,123
1,6370,57,5.313,,5,hyde_park,124
1,7093,56,4.668,,3,hyde_park,125
1,6919,54,3.5,,9,hyde_park,126
1,6606,57,3.221,,4,hyde_park,127
1,6156,60,0.823,,4,hyde_park,128
1,6139,63,2.431,,5,hyde_park,129
1,6456,65,1.667,,8,hyde_park,130
1,6857,64,1.668,,7,hyde_park,131
1,5690,68,-2.376,,6,hyde_park,132
1,6649,62,0.629,,3,hyde_park,133
1,6391,59,-0.593,,7,hyde_park,134
1,6360,61,2.326,,3,hyde_park,135
1,6068,65,0.392,,4,hyde_park,136
1,5682,70,2.486,,3,hyde_park,137
1,5541,73,2.178,,4,hyde_park,138
1,5065,77,0.387,,3,hyde_park,139
1,5729,71,1.165,,5,hyde_park,140
1,7725,65,2.523,,4,hyde_park,141
1,15463,63,5.078,,4,hyde_park,142
1,12228,62,8.232,,10,hyde_park,143
1,10561,64,5.794,,14,hyde_park,144
1,8121,66,3.774,,6,hyde_park,145
1,8329,61,3.132,,9,hyde_park,146
1,7946,62,2.149,,5,hyde_park,147
1,23115,58,3.044,,6,hyde_park,148
1,8924,56,2.872,,7,hyde_park,149
1,8045,59,1.665,,7,hyde_park,150
1,12031,63,3.296,,8,hyde_park,151
1,15395,60,5.894,,8,hyde_park,152
1,8511,63,3.682,,11,hyde_park,153
1,7712,65,3.546,,9,hyde_park,154
1,37304,62,5.363,,8,hyde_park,155
1,22338,59,41.155,,20,hyde_park,156
1,17390,56,10.212,,27,hyde_park,157
1,19023,55,6.364,,14,hyde_park,158
1,28898,56,7.438,,19,hyde_park,159
1,31629,56,12.152,,32,underground,1
1,25687,58,24.813,,27,underground,2
1,23119,60,48.22,,84,underground,3
1,17742,67,53.317,,122,underground,4
1,16269,69,51.718,,207,underground,5
1,15549,73,47.728,,101,underground,6
1,16057,74,46.356,,112,underground,7
1,16734,80,45.483,,101,underground,8
1,18219,80,61.659,,140,underground,9
1,13233,79,52.615,,192,underground,10
1,11299,82,28.619,,115,underground,11
1,15489,78,40.964,,84,underground,12
1,15858,82,38.554,,150,underground,13
1,14526,82,39.322,,144,underground,14
1,13457,88,35.16,,137,underground,15
1,13145,83,36.978,,135,underground,16
1,13780,77,37.539,,123,underground,17
1,15962,80,38.34,,128,underground,18
2,13272,62,14.848,,,underground,1
2,11443,70,14.846,,,underground,2
2,12923,75,40.868,,,underground,3
2,15972,75,37.193,,,underground,4
2,13700,72,32.092,,,underground,5
2,13930,74,35.597,,,underground,6
2,15424,70,30.576,,,underground,7
2,15150,68,39.97,,,underground,8
2,15386,69,35.601,,,underground,9
2,25264,67,45.977,,,underground,10
2,25434,68,40.597,,,underground,11
2,23439,65,35.359,,,underground,12
2,18871,68,9.159,,,oxford_street,1
2,20462,62,10.658,,,oxford_street,2
2,16330,60,6.878,,,oxford_street,3
2,30459,56,7.659,,,oxford_street,4
2,18384,53,3.621,,,oxford_street,5
2,11276,54,1.813,,,oxford_street,6
2,8492,55,3.449,,,oxford_street,7
2,13401,54,10.958,,,oxford_street,8
2,23929,54,11.188,,,oxford_street,9
2,13615,54,15.274,,,oxford_street,10
2,21550,54,9.67,,,oxford_street,11
2,27226,50,18.271,4.8,,oxford_street,12
2,29261,48,17.078,5.4,58,oxford_street,13
2,34847,45,8.306,3.6,32,oxford_street,14
2,17285,42,5.609,3,12,oxford_street,15
2,11689,46,4.043,2.4,2,oxford_street,16
2,13929,49,4.903,2.4,10,oxford_street,17
2,13012,48,4.937,1.2,8,oxford_street,18
2,12930,52,9.144,2.4,4,oxford_street,19
2,20106,50,7.159,2.4,11,oxford_street,20
2,15099,53,5.731,2.4,7,oxford_street,21
2,16874,51,8.565,3,9,oxford_street,22
2,20396,54,9.868,3,15,oxford_street,23
2,17547,55,8.161,2.4,13,oxford_street,24
2,19179,52,6.181,1.8,9,oxford_street,25
2,14327,49,8.339,1.8,5,oxford_street,26
2,17149,51,7.299,1.8,4,oxford_street,27
2,14649,53,6.531,1.8,7,oxford_street,28
2,11717,52,6.514,1.8,2,oxford_street,29
2,13182,51,5.473,2.4,4,oxford_street,30
2,14882,48,6.837,2.4,4,oxford_street,31
2,14890,48,5.939,2.4,5,oxford_street,32
2,18343,47,11.861,3.6,7,oxford_street,33
2,20552,51,9.26,3,11,oxford_street,34
2,15846,55,5.069,3,9,oxford_street,35
2,10323,56,3.511,1.8,3,oxford_street,36
2,10757,55,3.638,1.8,3,oxford_street,37
2,10408,54,6.039,3,2,oxford_street,38
2,18941,55,13.071,3,11,oxford_street,39
2,23705,54,15.81,5.4,14,oxford_street,40
2,29346,50,7.151,2.4,12,oxford_street,41
2,17185,48,9.45,2.4,4,oxford_street,42
2,23444,49,11.123,3,12,oxford_street,43
2,22328,52,14.935,4.2,13,oxford_street,44
2,17648,53,18.215,3.6,10,oxford_street,45
2,31801,51,6.971,2.4,15,oxford_street,46
2,15152,52,9.91,1.8,5,oxford_street,47
2,21794,51,8.791,3,10,oxford_street,48
2,18469,48,3.324,1.8,9,oxford_street,49
2,10343,47,4.427,1.2,1,oxford_street,50
2,13345,46,20.531,4.2,3,oxford_street,51
2,13672,44,7.901,1.8,13,oxford_street,52
2,26822,43,12.349,4.2,8,oxford_street,53
2,82429,42,18.451,3.6,10,oxford_street,54
2,119008,41,7.933,4.2,21,oxford_street,55
2,22351,38,6.519,2.4,6,oxford_street,56
2,23526,40,6.036,2.4,5,oxford_street,57
2,21224,43,6.37,2.4,6,oxford_street,58
2,15431,44,4.593,1.8,3,oxford_street,59
2,17902,45,7.154,3,7,oxford_street,60
2,23348,44,13.208,4.2,8,oxford_street,61
2,20277,45,6.255,2.4,16,oxford_street,62
2,17416,46,2.996,1.8,3,oxford_street,63
2,12332,43,9.752,2.4,2,oxford_street,64
2,25988,42,6.43,3,9,oxford_street,65
2,13731,45,2.995,1.8,5,oxford_street,66
2,11801,45,4.966,3.6,3,oxford_street,67
2,20297,45,7.49,3.6,24,oxford_street,68
2,24330,44,3.092,2.4,11,oxford_street,69
2,15140,43,5.535,2.4,3,oxford_street,70
2,26052,43,9.212,2.4,8,oxford_street,71
2,51879,41,15.955,4.8,15,oxford_street,72
2,23712,43,15.162,3.6,13,oxford_street,73
2,36936,43,4.173,2.4,17,oxford_street,74
2,18636,41,3.924,2.4,4,oxford_street,75
2,22111,39,7.321,3,7,oxford_street,76
2,32625,38,15.502,3.6,11,oxford_street,77
2,48558,38,5.609,2.4,14,oxford_street,78
2,24325,38,4.694,3,6,oxford_street,79
2,25738,38,4.523,3.6,11,oxford_street,80
2,30766,39,9.987,6,14,oxford_street,81
2,31891,38,4.288,2.4,19,oxford_street,82
2,15817,36,8.054,2.4,3,oxford_street,83
2,23648,37,17.428,4.8,7,oxford_street,84
2,39600,39,12.374,4.2,27,oxford_street,85
2,29049,37,2.306,1.2,7,oxford_street,86
2,16479,36,5.998,3,1,oxford_street,87
2,20729,36,5.664,1.8,4,oxford_street,88
2,21213,36,6.669,2.4,4,oxford_street,89
2,24871,35,5.815,2.4,5,oxford_street,90
2,21165,36,5.157,2.4,7,oxford_street,91
2,20688,41,7.379,2.4,4,oxford_street,92
2,22684,41,5.806,4.2,7,oxford_street,93
2,23273,40,9.252,4.8,12,oxford_street,94
2,21482,39,2.48,2.4,12,oxford_street,95
2,26050,38,7.326,3,4,oxford_street,96
2,29704,41,6.182,5.4,14,oxford_street,97
2,34400,42,5.555,4.2,18,oxford_street,98
2,28929,42,6.118,4.2,11,oxford_street,99
2,34315,40,10.069,3.6,7,oxford_street,100
2,22672,43,10.629,2.4,10,oxford_street,101
2,42408,43,15.035,5.4,13,oxford_street,102
2,33811,43,5.357,2.4,14,oxford_street,103
2,21808,45,7.762,1.8,6,oxford_street,104
2,23928,45,11.188,4.2,10,oxford_street,105
2,25187,44,2.908,3,20,oxford_street,106
2,16135,46,3.731,2.4,5,oxford_street,107
2,15426,49,3.437,2.4,3,oxford_street,108
2,22329,46,12.556,3.6,5,oxford_street,109
2,23631,47,3.832,1.8,14,oxford_street,110
2,25249,43,7.579,2.4,3,oxford_street,111
2,25174,41,4.61,3.6,6,oxford_street,112
2,51346,38,19.179,6,12,oxford_street,113
2,68438,38,8.205,4.2,24,oxford_street,114
2,38012,39,13.341,4.8,12,oxford_street,115
2,46111,38,7.145,4.2,16,oxford_street,116
2,29367,39,9.074,3.6,12,oxford_street,117
2,418014,36,11.367,7.2,33,oxford_street,118
2,46525,35,5.565,2.4,12,oxford_street,119
2,29093,37,36.852,9,9,oxford_street,120
2,87995,37,8.988,4.8,46,oxford_street,121
2,32079,36,7.532,3,7,oxford_street,122
2,38435,36,10.178,3.6,7,oxford_street,123
2,44493,37,8.041,3,9,oxford_street,124
2,33734,35,11.425,2.4,6,oxford_street,125
2,62550,38,24.314,6.6,17,oxford_street,126
2,62199,37,12.04,6,35,oxford_street,127
2,43936,37,10.493,4.8,17,oxford_street,128
2,23941,38,6.421,3,8,oxford_street,129
2,30423,40,11.145,4.2,8,oxford_street,130
2,33024,43,15.834,5.4,13,oxford_street,131
2,42114,44,5.176,4.2,21,oxford_street,132
2,16233,46,4.051,3,9,oxford_street,133
2,16655,47,4.32,2.4,5,oxford_street,134
2,20769,43,4.394,2.4,8,oxford_street,135
2,22891,42,5.335,3,7,oxford_street,136
2,28177,41,2.87,3,6,oxford_street,137
2,15666,43,3.95,3,8,oxford_street,138
2,38185,46,21.41,4.2,10,oxford_street,139
2,53174,42,9.727,6.6,22,oxford_street,140
2,28114,40,7.151,4.8,8,oxford_street,141
2,18993,40,18.604,4.8,13,oxford_street,142
2,37895,41,5.408,4.8,25,oxford_street,143
2,23213,40,2.759,3.6,5,oxford_street,144
2,19172,42,3.921,3,10,oxford_street,145
2,26386,39,7.708,3,8,oxford_street,146
2,56904,37,10.055,6,22,oxford_street,147
2,39186,36,12.471,6,13,oxford_street,148
2,35631,36,7.335,4.2,17,oxford_street,149
2,33708,38,4.352,4.2,9,oxford_street,150
2,46823,37,2.856,2.4,7,oxford_street,151
2,38636,34,9.026,4.8,2,oxford_street,152
2,44595,35,4.592,4.2,20,oxford_street,153
2,24812,37,8.885,3.6,6,oxford_street,154
2,35928,40,6.589,4.2,14,oxford_street,155
2,26321,42,8.502,3.6,7,oxford_street,156
2,22403,42,16.121,4.2,8,oxford_street,157
2,55758,40,23.198,7.8,15,oxford_street,158
2,53511,40,22.505,5.4,23,oxford_street,159
2,67948,39,39.687,9,22,oxford_street,160
2,113729,35,16.016,7.2,40,oxford_street,161
2,32134,36,10.468,3,23,oxford_street,162
2,50330,37,11.406,4.8,16,oxford_street,163
2,25204,37,21.482,6,8,oxford_street,164
2,73820,36,4.799,6.6,28,oxford_street,165
2,51987,35,13.051,4.8,23,oxford_street,166
2,38305,35,6.566,3.6,16,oxford_street,167
2,22125,38,12.326,4.2,8,oxford_street,168
2,34306,37,18.815,5.4,16,oxford_street,169
2,43623,39,8.346,4.2,23,oxford_street,170
2,21324,41,4.721,4.8,9,oxford_street,171
2,21667,43,2.491,4.2,19,oxford_street,172
2,36496,40,2.051,3.6,14,oxford_street,173
2,18842,40,2.902,4.2,11,oxford_street,174
2,13722,42,2.536,3,14,underground,1
2,17031,41,22.557,43.4,17,underground,2
2,32418,43,35.845,121.7,165,underground,3
2,26367,47,32.905,114.4,246,underground,4
2,22734,53,36.068,138,213,underground,5
2,22270,56,33.786,119.8,224,underground,6
2,22073,61,40.335,156.2,235,underground,7
2,19316,65,32.864,123.5,283,underground,8
2,16425,67,33.814,125.3,198,underground,9
2,15053,69,35.819,114.4,222,underground,10
2,13837,74,29.355,107.1,205,underground,11
2,13439,70,7.338,9,138,V,1
2,10077,67,5.193,4.2,17,V,2
2,9933,68,2.323,4.2,12,V,3
2,7515,66,2.985,3,4,V,4
2,16029,62,0.616,2.4,8,V,5
2,5608,58,5.112,3,5,V,6
2,15332,53,3.402,4.2,5,V,7
2,26198,50,4.452,3.6,15,V,8
2,10823,46,1.694,2.4,6,V,9
2,3902,46,0.771,7.2,14,V,10
2,2158,50,0.548,1.2,34,V,11
2,1614,52,0.326,2.4,,V,12
3,4438,54,3.757,,,underground,1
3,3316,55,3.072,,,underground,2
3,3823,54,28.158,,,underground,3
3,4306,60,42.382,,,underground,4
3,4701,64,33.695,,,underground,5
3,3961,67,46.907,,,underground,6
3,3373,64,43.737,,,underground,7
3,1521,62,38.788,,,underground,8
3,1447,56,37.068,,,underground,9
3,928,54,40.19,,,underground,10
3,2644,53,51.252,,,underground,11
3,3523,57,49.299,,,underground,12
3,3301,61,43.338,,,underground,13
3,2723,65,42.863,,,underground,14
3,1909,70,26.75,,,underground,15
3,1304,73,44.012,,,underground,16
3,1165,75,41.378,,,underground,17
3,900,75,46.525,,,underground,18
3,1038,78,44.593,,,underground,19
3,3063,75,18.091,,,underground,20
3,3809,70,0.344,,,hyde_park,1
3,1903,72,-0.453,,,hyde_park,2
3,2008,73,1.325,,,hyde_park,3
3,2100,71,0.288,,,hyde_park,4
3,2278,67,-0.038,,,hyde_park,5
3,2311,66,0.411,,,hyde_park,6
3,2346,68,1.494,,,hyde_park,7
3,2624,70,1.203,,,hyde_park,8
3,2466,66,0.276,,,hyde_park,9
3,1783,72,1.916,,,hyde_park,10
3,1914,71,2.303,,,hyde_park,11
3,1993,76,0.479,,,hyde_park,12
3,2804,78,5.523,,,hyde_park,13
3,2351,73,4.409,,,hyde_park,14
3,3100,69,7.245,,,hyde_park,15
3,3464,64,3.542,,,hyde_park,16
3,4868,59,5.014,,17,hyde_park,17
3,4098,63,4.108,1.8,16,hyde_park,18
3,2658,66,4.864,1.8,14,hyde_park,19
3,3043,61,2.401,1.2,16,hyde_park,20
3,3200,58,3.202,1.8,15,hyde_park,21
3,4135,57,0.508,1.2,14,hyde_park,22
3,4380,53,1.955,1.2,14,hyde_park,23
3,4250,56,1.643,1.2,16,hyde_park,24
3,4022,59,1.636,1.2,15,hyde_park,25
3,3612,63,1.471,1.8,15,hyde_park,26
3,4320,58,1.69,1.2,15,hyde_park,27
3,3400,56,1.303,1.2,15,hyde_park,28
3,3779,58,2.354,2.4,15,hyde_park,29
3,4000,55,1.68,1.8,15,hyde_park,30
3,3755,59,1.949,1.2,17,hyde_park,31
3,4029,58,2.398,1.8,16,hyde_park,32
3,3704,62,1.49,2.4,17,hyde_park,33
3,4406,63,2.171,1.8,18,hyde_park,34
3,4534,61,0.267,1.2,16,hyde_park,35
3,4204,64,1.854,1.2,22,hyde_park,36
3,3805,61,1.129,1.2,16,hyde_park,37
3,3425,65,1.529,1.8,19,hyde_park,38
3,4641,62,1.417,1.2,18,hyde_park,39
3,4499,57,1.655,1.2,20,hyde_park,40
3,3916,59,1.605,1.2,18,hyde_park,41
3,3294,60,1.905,1.2,16,hyde_park,42
3,2839,66,2.046,1.2,19,hyde_park,43
3,3355,62,2.429,1.2,20,hyde_park,44
3,3460,62,1.604,1.2,15,hyde_park,45
3,3700,57,1.565,1.2,15,hyde_park,46
3,3391,56,1.648,1.2,13,hyde_park,47
3,3252,63,0.905,1.2,15,hyde_park,48
3,2740,67,0.438,1.2,13,hyde_park,49
3,2561,63,1.585,1.2,14,hyde_park,50
3,2641,63,1.098,1.2,16,hyde_park,51
3,3477,64,1.823,1.8,15,hyde_park,52
3,3271,65,3.239,1.8,17,hyde_park,53
3,3725,65,1.373,1.2,14,hyde_park,54
3,3053,71,2.681,1.2,14,hyde_park,55
3,3414,70,1.248,1.8,13,hyde_park,56
3,3680,66,1.161,1.2,15,hyde_park,57
3,2839,71,1.348,1.2,15,hyde_park,58
3,3307,66,2.189,1.2,14,hyde_park,59
3,3814,60,1.739,1.2,13,hyde_park,60
3,4687,60,1.426,1.8,13,hyde_park,61
3,4933,54,1.582,1.8,15,hyde_park,62
3,3895,52,1.114,1.8,16,hyde_park,63
3,3794,56,1.672,2.4,18,hyde_park,64
3,3214,62,1.731,1.2,15,hyde_park,65
3,3327,62,1.562,1.8,18,hyde_park,66
3,3214,61,1.908,1.2,16,hyde_park,67
3,3223,64,1.576,1.8,14,hyde_park,68
3,3511,68,2.026,1.2,15,hyde_park,69
3,3409,65,0.972,1.2,14,hyde_park,70
3,4426,63,1.321,1.2,15,hyde_park,71
3,3102,69,0.702,1.2,14,hyde_park,72
3,3486,68,0.974,1.2,17,hyde_park,73
3,2829,63,2.049,1.2,13,hyde_park,74
3,4563,59,0.51,1.2,13,hyde_park,75
3,4389,59,1.116,1.2,14,hyde_park,76
3,4134,61,0.611,1.2,14,hyde_park,77
3,4119,61,1.138,1.2,15,hyde_park,78
3,4075,60,1.755,1.2,15,hyde_park,79
3,4276,61,1.414,1.2,15,hyde_park,80
3,4171,63,1.139,1.2,16,hyde_park,81
3,4294,61,1.861,1.2,15,hyde_park,82
3,4760,56,17.623,1.2,17,hyde_park,83
3,4676,55,1.826,1.8,15,hyde_park,84
3,4046,58,1.073,1.8,15,hyde_park,85
3,4210,59,0.65,0.6,18,hyde_park,86
3,4050,66,1.413,0.6,13,hyde_park,87
3,4619,65,2.229,1.8,17,hyde_park,88
3,5474,59,2.77,1.2,14,hyde_park,89
3,5969,60,2.612,1.2,18,hyde_park,90
3,4758,64,1.556,1.2,14,hyde_park,91
3,4273,65,1.735,1.2,14,hyde_park,92
3,5106,62,1.191,1.2,21,hyde_park,93
3,5112,61,1.297,1.2,14,hyde_park,94
3,5945,60,1.802,3,15,hyde_park,95
3,5718,57,1.618,2.4,18,hyde_park,96
3,5079,53,0.99,1.2,14,hyde_park,97
3,5208,51,0.771,1.2,13,hyde_park,98
3,5723,53,1.511,1.2,15,hyde_park,99
3,5721,53,1.985,1.2,19,hyde_park,100
3,5083,58,1.471,1.2,14,hyde_park,101
3,5291,53,1.195,1.2,13,hyde_park,102
3,5497,52,2.221,1.8,20,hyde_park,103
3,5000,56,1.64,3,23,hyde_park,104
3,4264,59,1.444,1.8,20,hyde_park,105
3,3606,64,1.012,1.2,15,hyde_park,106
3,3617,63,1.824,1.2,12,hyde_park,107
3,3233,65,1.344,0.6,12,hyde_park,108
3,3446,62,1.37,0.6,13,hyde_park,109
3,3420,58,1.29,1.2,12,hyde_park,110
3,4297,57,2.237,0.6,13,hyde_park,111
3,4483,58,2.586,1.8,15,hyde_park,112
3,4830,58,0.781,1.2,15,hyde_park,113
3,3888,60,1.373,0.6,13,hyde_park,114
3,3634,61,0.649,1.2,16,hyde_park,115
3,3915,59,0.675,0.6,13,hyde_park,116
3,3330,59,0.933,1.2,13,hyde_park,117
3,3635,64,1.171,0.6,16,hyde_park,118
3,4340,60,1.339,1.2,15,hyde_park,119
3,3644,62,0.98,1.2,15,hyde_park,120
3,4230,60,0.871,0.6,16,hyde_park,121
3,4263,59,1.874,1.2,16,hyde_park,122
3,4318,57,1.13,1.2,14,hyde_park,123
3,3398,58,0.684,0.6,15,hyde_park,124
3,4006,59,1.217,0.6,14,hyde_park,125
3,4219,54,0.878,1.2,15,hyde_park,126
3,4010,57,0.977,1.2,14,hyde_park,127
3,4167,57,1.359,1.2,14,hyde_park,128
3,4347,56,1.378,2.4,15,hyde_park,129
3,4414,58,1.166,1.2,17,hyde_park,130
3,5574,58,1.141,1.2,16,hyde_park,131
3,6071,56,1.499,1.2,16,hyde_park,132
3,5084,57,1.305,0.6,16,hyde_park,133
3,5724,54,1.496,1.2,16,hyde_park,134
3,5945,49,1.485,1.2,15,hyde_park,135
3,5415,52,0.969,1.2,15,hyde_park,136
3,4172,58,0.466,0.6,16,hyde_park,137
3,4089,64,1.12,1.2,16,hyde_park,138
3,3713,62,0.91,0.6,15,hyde_park,139
3,4413,59,1.078,0.6,15,hyde_park,140
3,4427,59,0.816,1.2,15,hyde_park,141
3,3732,64,1.001,1.2,14,hyde_park,142
3,4466,69,1.649,1.2,15,hyde_park,143
3,4394,68,1.825,7.2,18,hyde_park,144
3,3609,65,3.167,3.6,19,hyde_park,145
3,3153,68,3.26,1.2,22,hyde_park,146
3,3233,69,3.035,1.2,20,hyde_park,147
3,3308,66,2.744,1.8,21,hyde_park,148
3,3281,67,2.635,1.8,18,hyde_park,149
3,3195,71,2.84,1.2,24,hyde_park,150
3,3475,75,2.123,1.2,17,hyde_park,151
3,4704,78,-3.353,1.8,23,hyde_park,152
3,5588,78,5.07,1.8,21,hyde_park,153
3,5618,71,4.136,2.4,20,hyde_park,154
3,5586,65,2.16,1.8,,hyde_park,155
4,5943,81,7.112,47,23,underground,1
4,18486,84,12.162,31.4,49,underground,2
4,11662,84,20.435,140,88,underground,3
4,6190,87,48.886,255.7,116,underground,4
4,5036,86,51.98,396.5,110,underground,5
4,3280,91,48.83,354.9,109,underground,6
4,3424,95,46.981,364.8,106,underground,7
4,3913,92,43.084,338.2,78,underground,8
4,3188,99,31.025,295,94,underground,9
4,2809,105,40.361,305.5,79,underground,10
4,3011,103,34.726,276.5,86,underground,11
4,3791,99,43.42,298.7,107,underground,12
4,7716,95,40.306,330.4,117,underground,13
4,8067,99,47.73,389.8,108,underground,14
