Exposure,pnum,pdia,bc,pm25,pm10,environment,minute
14,27065,90,71.457,496.7,164,Underground Out,10
14,27605,86,60.409,447.5,161,Underground Out,11
14,28764,82,66.048,485.8,159,Underground Out,12
14,28079,82,56.617,443.9,151,Underground Out,13
14,30840,79,53.211,163.8,124,Oxford Street,1
14,27956,75,28.475,148.2,53,Oxford Street,2
14,34921,68,9.334,75.6,48,Oxford Street,3
14,28309,64,7.97,70.2,47,Oxford Street,4
14,31931,63,8.063,67.8,45,Oxford Street,5
14,27358,69,12.28,71.4,47,Oxford Street,6
14,25175,74,9.22,69.6,53,Oxford Street,7
14,23725,79,8.405,75.6,51,Oxford Street,8
14,21109,76,13.145,71.4,49,Oxford Street,9
14,21572,79,12.29,73.2,47,Oxford Street,10
14,18542,80,10.219,66.6,48,Oxford Street,11
14,32495,75,12.36,67.8,45,Oxford Street,12
14,40947,67,9.854,64.2,47,Oxford Street,13
14,32173,68,27.388,73.2,48,Oxford Street,14
14,27352,69,21.421,72.6,48,Oxford Street,15
14,28773,66,18.927,68.4,48,Oxford Street,16
14,19002,69,12.984,67.8,48,Oxford Street,17
14,19421,74,8.882,66,44,Oxford Street,18
14,40366,77,9.646,63,44,Oxford Street,19
14,50162,71,9.192,64.8,62,Oxford Street,20
14,29852,70,11.306,100.8,86,Oxford Street,21
14,27446,72,12.81,134.4,52,Oxford Street,22
14,21745,72,12.952,76.8,50,Oxford Street,23
14,30537,65,10.191,68.4,44,Oxford Street,24
14,34873,59,10.464,61.2,45,Oxford Street,25
14,33607,55,10.888,63.6,46,Oxford Street,26
14,27854,57,9.639,67.2,45,Oxford Street,27
14,35062,58,8.837,68.4,46,Oxford Street,28
14,35840,59,15.122,66,52,Oxford Street,29
14,27260,64,13.134,81,58,Oxford Street,30
14,22321,68,9.982,84.6,47,Oxford Street,31
14,19248,74,10.374,69,44,Oxford Street,32
14,15431,74,8.907,63,45,Oxford Street,33
14,15285,76,7.38,64.2,42,Oxford Street,34
14,16971,78,5.474,56.4,39,Oxford Street,35
14,19805,76,8.367,60.6,41,Oxford Street,36
14,20153,76,8.762,64.2,44,Oxford Street,37
14,20020,76,11.544,60,43,Oxford Street,38
14,25387,71,9.412,66.6,49,Oxford Street,39
14,45809,64,8.965,67.8,42,Oxford Street,40
14,42149,63,14.313,71.4,51,Oxford Street,41
14,29764,65,43.192,78.6,54,Oxford Street,42
14,25174,66,24.82,78,45,Oxford Street,43
14,18746,72,12.1,66.6,47,Oxford Street,44
14,18217,71,11.282,61.2,41,Oxford Street,45
14,20971,71,9.726,58.2,37,Oxford Street,46
14,21448,77,7.348,56.4,46,Oxford Street,47
14,23342,74,10.099,69,43,Oxford Street,48
14,25664,73,12.514,65.4,40,Oxford Street,49
14,18922,70,13.651,62.4,41,Oxford Street,50
14,25428,68,18.393,64.2,38,Oxford Street,51
14,22806,70,10.419,55.8,40,Oxford Street,52
14,25810,70,10.794,59.4,41,Oxford Street,53
14,27426,71,9.95,60.6,41,Oxford Street,54
14,22859,70,16.544,58.8,39,Oxford Street,55
14,18766,66,18.58,61.8,36,Oxford Street,56
14,17003,66,6.512,51.6,33,Oxford Street,57
14,18302,63,5.074,48,37,Oxford Street,58
14,21188,59,4.61,48.6,35,Oxford Street,59
14,24425,57,5.387,51.6,35,Oxford Street,60
14,35254,53,6.254,51,36,Oxford Street,61
14,30958,48,6.855,50.4,39,Oxford Street,62
14,37809,48,5.793,58.2,38,Oxford Street,63
14,25350,50,13.112,46.2,36,Oxford Street,64
14,29391,52,6.184,51.6,33,Oxford Street,65
14,38285,50,6.306,48,38,Oxford Street,66
14,45673,48,7.385,54,37,Oxford Street,67
14,31089,48,14.757,55.8,34,Oxford Street,68
14,36021,51,16.296,50.4,33,Oxford Street,69
14,46905,48,7.688,48.6,33,Oxford Street,70
14,114096,43,20.485,51,34,Oxford Street,71
14,38057,45,10.295,49.8,40,Oxford Street,72
14,25207,48,25.483,61.2,33,Oxford Street,73
14,32859,45,6.893,49.8,30,Oxford Street,74
14,22762,47,11.26,45.6,31,Oxford Street,75
14,30673,53,6.188,47.4,31,Oxford Street,76
14,26706,52,8.94,42.6,32,Oxford Street,77
14,27815,50,12.923,48,29,Oxford Street,78
14,30428,51,4.752,43.2,29,Oxford Street,79
14,26043,56,14.811,42,33,Oxford Street,80
14,21406,58,9.445,46.2,30,Oxford Street,81
14,24922,63,11.744,45,30,Oxford Street,82
14,33100,61,16.086,46.8,30,Oxford Street,83
14,42227,58,8.419,50.4,33,Oxford Street,84
14,32012,55,13.031,49.8,34,Oxford Street,85
14,20318,54,10.1,46.2,27,Oxford Street,86
14,19747,57,6.848,39.6,24,Oxford Street,87
14,20596,55,3.31,31.8,26,Oxford Street,88
14,14962,56,3.382,33.6,25,Oxford Street,89
14,16342,56,2.766,34.8,26,Oxford Street,90
14,26884,60,2.264,35.4,25,Oxford Street,91
14,18440,60,4.416,37.8,28,Oxford Street,92
14,13338,61,26.985,39,28,Oxford Street,93
14,15516,63,9.73,41.4,19,Oxford Street,94
14,27249,60,3.669,31.2,21,Oxford Street,95
14,30515,54,5.917,31.8,23,Oxford Street,96
14,32291,55,9.14,31.2,23,Oxford Street,97
14,36224,55,9.661,30,23,Oxford Street,98
14,81654,52,19.235,39,28,Oxford Street,99
14,50190,51,47.157,45,31,Oxford Street,100
14,33094,51,17.261,47.4,31,Oxford Street,101
14,30435,53,23.241,49.2,27,Oxford Street,102
14,34761,53,16.532,42,25,Oxford Street,103
14,20901,56,8.394,36.6,25,Oxford Street,104
14,22485,54,11.573,38.4,23,Oxford Street,105
14,22485,54,3.39,32.4,23,Oxford Street,106
14,39028,51,5.431,36,23,Oxford Street,107
14,30110,50,9.772,34.8,30,Oxford Street,108
14,33416,51,11.524,42.6,27,Oxford Street,109
14,41022,51,8.23,43.2,28,Oxford Street,110
14,25194,48,13.816,40.2,29,Oxford Street,111
14,33191,48,16.954,43.2,23,Oxford Street,112
14,19445,48,4.53,31.2,23,Oxford Street,113
14,23720,51,8.493,33,20,Oxford Street,114
14,22430,54,5.512,29.4,23,Oxford Street,115
14,23009,56,7.04,32.4,21,Oxford Street,116
14,27574,54,7.753,34.2,22,Oxford Street,117
14,27155,54,7.387,34.8,23,Oxford Street,118
14,39347,53,8.117,38.4,23,Oxford Street,119
14,55883,52,8.997,35.4,25,Oxford Street,120
14,33881,53,18.357,39.6,28,Oxford Street,121
14,36652,55,18.47,42,25,Oxford Street,122
14,30711,54,15.893,39,25,Oxford Street,123
14,35070,54,6.608,31.2,21,Oxford Street,124
14,36195,52,17.662,30.6,25,Oxford Street,125
14,25244,54,10.555,40.2,25,Oxford Street,126
14,44018,55,10.343,37.8,22,Oxford Street,127
14,36542,59,7.551,31.8,27,Oxford Street,128
14,23632,61,28.653,43.8,25,Oxford Street,129
14,14326,62,16.988,38.4,22,Oxford Street,130
14,19001,62,6.798,31.8,16,Oxford Street,131
14,13984,64,6.076,22.2,19,Oxford Street,132
14,45479,61,6.777,26.4,17,Oxford Street,133
14,45660,56,5.459,25.8,31,Oxford Street,134
14,17337,54,34.182,57,26,Oxford Street,135
14,15486,58,13.901,36.6,19,Oxford Street,136
14,16219,58,3.455,25.2,18,Oxford Street,137
14,14649,59,5.615,25.8,18,Oxford Street,138
14,15836,61,2.515,27,17,Oxford Street,139
14,42840,61,5.295,29.4,18,Oxford Street,140
14,28401,57,4.588,24.6,25,Oxford Street,141
14,20150,56,31.599,42.6,19,Oxford Street,142
14,31785,55,6.26,25.8,17,Oxford Street,143
14,20847,56,7.889,28.2,21,Oxford Street,144
14,23213,55,12.641,30.6,16,Oxford Street,145
14,36471,55,3.501,25.8,17,Oxford Street,146
14,27924,56,12.322,24,18,Oxford Street,147
14,137128,52,17.045,28.8,19,Oxford Street,148
14,49272,51,37.87,34.2,33,Oxford Street,149
14,56348,52,38.48,52.2,29,Oxford Street,150
14,66707,51,23.262,43.8,26,Oxford Street,151
14,60223,50,26.869,44.4,32,Oxford Street,152
14,32748,52,30.508,51,27,Oxford Street,153
14,35429,50,19.024,44.4,22,Oxford Street,154
14,30510,49,8.281,35.4,24,Oxford Street,155
14,25410,54,17.867,39,21,Oxford Street,156
14,29764,53,9.103,32.4,21,Oxford Street,157
14,23184,57,7.601,37.8,30,Oxford Street,158
14,21951,62,16.94,106.2,54,Underground Return,1
14,20198,64,30.325,171.7,85,Underground Return,2
14,16485,67,49.312,279.1,107,Underground Return,3
14,17060,69,37.173,357.3,89,Underground Return,4
14,17590,66,38.247,260.9,95,Underground Return,5
14,19845,63,44.632,320.9,92,Underground Return,6
14,17620,68,39.577,299.1,103,Underground Return,7
14,19169,70,47.649,304.5,94,Underground Return,8
14,20594,75,NULL,330,106,Underground Return,9
14,16813,80,NULL,342.8,124,Underground Return,10
14,13936,77,63.945,468.3,109,Underground Return,11
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
15,20295,55,25.621,63.9,49,Underground Out,1
15,21104,62,14.104,36.6,84,Underground Out,2
15,28319,64,38.9,236.8,75,Underground Out,3
15,32516,69,35.529,202.2,137,Underground Out,4
15,28340,75,57.187,315,161,Underground Out,5
15,30226,79,78.139,537.1,178,Underground Out,6
15,26051,87,80.439,562.6,179,Underground Out,7
15,23005,94,91.182,573.5,157,Underground Out,8
15,24433,91,78.054,558.9,140,Underground Out,9
15,20999,86,63.459,458.8,127,Underground Out,10
15,21922,80,57.178,435.2,86,Underground Out,11
15,21552,83,37.203,298.7,140,Underground Out,12
15,23131,80,53.271,353.3,44,Underground Out,13
15,12221,73,24.807,100.2,14,Oxford Street,1
15,30554,67,-0.491,18,16,Oxford Street,2
15,28598,65,0.191,15.6,19,Oxford Street,3
15,34186,66,18.449,21.6,20,Oxford Street,4
15,19124,65,20.653,21.6,16,Oxford Street,5
15,21893,67,12.607,19.2,20,Oxford Street,6
15,25994,65,10.851,15.6,19,Oxford Street,7
15,21063,69,12.318,17.4,19,Oxford Street,8
15,22856,68,13.926,21.6,25,Oxford Street,9
15,27563,63,8.809,23.4,18,Oxford Street,10
15,23222,61,9.452,21,16,Oxford Street,11
15,25582,63,12.986,19.2,22,Oxford Street,12
15,32069,64,10.503,22.2,28,Oxford Street,13
15,26502,66,17.764,22.8,20,Oxford Street,14
15,32900,60,15.827,32.4,20,Oxford Street,15
15,25385,61,12.627,19.2,18,Oxford Street,16
15,188785,59,13.279,22.2,40,Oxford Street,17
15,44251,58,28.37,21.6,35,Oxford Street,18
15,21600,55,105.848,85.2,17,Oxford Street,19
15,26659,57,13.286,21,17,Oxford Street,20
15,23148,55,12.212,18,16,Oxford Street,21
15,64516,50,7.27,12,24,Oxford Street,22
15,56977,49,25.685,16.2,21,Oxford Street,23
15,36815,46,35.716,34.2,18,Oxford Street,24
15,28435,44,15.537,24.6,14,Oxford Street,25
15,15215,44,5.715,13.8,13,Oxford Street,26
15,20171,46,5.057,12.6,14,Oxford Street,27
15,68420,46,3.004,11.4,22,Oxford Street,28
15,39456,43,8.197,15,19,Oxford Street,29
15,60243,43,38.386,36.6,21,Oxford Street,30
15,36715,44,19.514,20.4,20,Oxford Street,31
15,52119,43,21.898,27.6,17,Oxford Street,32
15,33412,44,11.538,18.6,18,Oxford Street,33
15,40620,44,20.007,25.2,16,Oxford Street,34
15,20068,44,13.63,18,14,Oxford Street,35
15,69394,46,7.499,21,16,Oxford Street,36
15,47525,47,5.736,14.4,29,Oxford Street,37
15,41235,50,15.483,33,22,Oxford Street,38
15,30867,50,23.305,28.2,20,Oxford Street,39
15,35079,52,18.974,26.4,19,Oxford Street,40
15,42109,52,19.655,22.8,19,Oxford Street,41
15,81100,50,13.186,21,43,Oxford Street,42
15,29369,49,90.054,58.8,19,Oxford Street,43
15,60340,50,20.001,36,26,Oxford Street,44
15,33407,47,21.258,21.6,21,Oxford Street,45
15,24435,47,28.295,40.8,18,Oxford Street,46
15,19047,50,11.767,21,16,Oxford Street,47
15,14760,54,5.651,19.2,16,Oxford Street,48
15,32001,56,6.617,21.6,40,Oxford Street,49
15,31174,55,62.149,51,22,Oxford Street,50
15,37648,57,13.907,24,22,Oxford Street,51
15,32468,59,14.801,25.8,21,Oxford Street,52
15,22860,59,9.42,22.8,22,Oxford Street,53
15,25508,55,9.214,30,17,Oxford Street,54
15,45648,50,10.529,22.8,22,Oxford Street,55
15,26195,47,20.255,24,18,Oxford Street,56
15,35329,49,11.943,27.6,22,Oxford Street,57
15,20450,51,11.817,22.8,23,Oxford Street,58
15,30624,51,14.266,30.6,22,Oxford Street,59
15,32723,52,9.631,25.8,18,Oxford Street,60
15,32859,53,12.559,24.6,25,Oxford Street,61
15,10497,51,25.901,30,18,Oxford Street,62
15,13250,52,9.97,27,18,Oxford Street,63
15,25933,50,2.214,18.6,22,Oxford Street,64
15,14428,53,6.63,21,18,Oxford Street,65
15,10349,57,2.852,26.4,17,Oxford Street,66
15,11178,58,5.598,21.6,19,Oxford Street,67
15,10942,60,4.572,18,19,Oxford Street,68
15,8553,64,3.965,19.2,18,Oxford Street,69
15,5862,69,4.272,18,16,Oxford Street,70
15,7061,73,2.421,16.2,15,Oxford Street,71
15,8650,76,2.695,16.8,16,Oxford Street,72
15,7337,78,2.475,15.6,18,Oxford Street,73
15,5949,81,4.744,19.2,18,Oxford Street,74
15,14069,81,3.808,17.4,17,Oxford Street,75
15,10182,77,3.122,16.2,19,Oxford Street,76
15,11516,72,5.482,22.8,19,Oxford Street,77
15,21231,74,3.994,20.4,20,Oxford Street,78
15,40693,76,7.22,19.2,27,Oxford Street,79
15,32218,78,19.692,27.6,26,Oxford Street,80
15,31247,77,15.778,38.4,21,Oxford Street,81
15,31255,72,12.342,34.2,31,Oxford Street,82
15,45331,67,27.178,37.2,25,Oxford Street,83
15,53672,62,14.295,33,34,Oxford Street,84
15,27050,62,26.935,43.8,24,Oxford Street,85
15,15060,61,17.231,35.4,20,Oxford Street,86
15,10929,60,11.755,30.6,20,Oxford Street,87
15,31634,64,6.769,23.4,22,Oxford Street,88
15,46912,66,10.105,22.8,28,Oxford Street,89
15,44580,66,21.349,36.6,29,Oxford Street,90
15,33223,66,24.665,36,30,Oxford Street,91
15,38200,62,21.749,57.6,26,Oxford Street,92
15,38359,59,19.733,37.2,22,Oxford Street,93
15,33620,56,11.92,31.2,23,Oxford Street,94
15,38674,57,15.936,30.6,22,Oxford Street,95
15,49677,54,12.65,28.2,24,Oxford Street,96
15,28820,56,12.454,27.6,29,Oxford Street,97
15,36059,54,20.184,42,32,Oxford Street,98
15,45479,52,10.614,32.4,26,Oxford Street,99
15,23854,51,10.589,40.2,23,Oxford Street,100
15,14030,49,12.411,33.6,19,Oxford Street,101
15,16536,53,4.047,22.2,21,Oxford Street,102
15,20016,53,4.699,23.4,22,Oxford Street,103
15,19817,57,2.486,28.2,20,Oxford Street,104
15,22910,56,2.967,25.8,20,Oxford Street,105
15,75780,54,5.033,25.8,52,Oxford Street,106
15,51022,54,4.788,21.6,51,Oxford Street,107
15,40746,53,26.8,114,24,Oxford Street,108
15,50273,51,13.016,39,25,Oxford Street,109
15,35694,51,12.52,32.4,25,Oxford Street,110
15,29926,51,12.564,33,25,Oxford Street,111
15,13365,54,7.085,29.4,20,Oxford Street,112
15,15954,55,4.796,30.6,20,Oxford Street,113
15,23073,57,2.677,19.2,19,Oxford Street,114
15,33961,61,4.314,21,24,Oxford Street,115
15,53290,63,10.731,30.6,38,Oxford Street,116
15,37255,63,20.637,29.4,25,Oxford Street,117
15,28939,63,17.249,61.8,24,Oxford Street,118
15,28172,63,14.643,31.2,21,Oxford Street,119
15,24591,60,8.394,27,25,Oxford Street,120
15,25182,58,17.433,32.4,24,Oxford Street,121
15,41727,57,10.547,26.4,19,Oxford Street,122
15,41575,57,5.695,23.4,28,Oxford Street,123
15,37037,61,19.521,36,,Oxford Street,124
15,37914,61,10.102,29.4,,Oxford Street,125
15,39876,56,36.121,,,Oxford Street,126
16,10089,64,3.365,1.2,6,Underground Out,1
16,17919,66,4.313,4.2,11,Underground Out,2
16,19114,71,31.305,155.6,79,Underground Out,3
16,13469,71,53.166,754.4,140,Underground Out,4
16,11408,75,48.225,321.2,88,Underground Out,5
16,18075,75,16.296,71.9,31,Underground Out,6
16,19443,82,12.759,59.2,33,Underground Out,7
16,21255,79,NULL,383.1,137,Underground Out,8
16,20345,81,NULL,477.8,147,Underground Out,9
16,21117,76,NULL,475.9,149,Underground Out,10
16,18731,72,NULL,499.6,157,Underground Out,11
16,24054,72,NULL,383.1,108,Underground Out,12
16,30216,69,NULL,328.5,100,Underground Out,13
16,24674,66,NULL,390.4,140,Underground Out,14
16,23148,63,NULL,355.8,122,Underground Out,15
16,17127,66,NULL,361.3,123,Underground Out,16
16,13952,64,NULL,115.8,99,Oxford Street,1
16,38714,58,NULL,49.8,36,Oxford Street,2
16,12656,56,NULL,13.2,14,Oxford Street,3
16,11282,53,NULL,9,7,Oxford Street,4
16,10748,49,NULL,1.2,7,Oxford Street,5
16,21803,45,NULL,1.8,7,Oxford Street,6
16,9892,48,NULL,2.4,9,Oxford Street,7
16,8844,50,NULL,3,7,Oxford Street,8
16,24180,51,NULL,1.2,6,Oxford Street,9
16,8372,49,NULL,2.4,7,Oxford Street,10
16,8779,45,NULL,3,9,Oxford Street,11
16,10951,44,NULL,1.2,6,Oxford Street,12
16,10584,42,NULL,1.2,5,Oxford Street,13
16,7417,42,NULL,0.6,7,Oxford Street,14
16,7883,47,NULL,1.2,5,Oxford Street,15
16,5968,50,NULL,1.8,6,Oxford Street,16
16,8100,51,NULL,1.8,5,Oxford Street,17
16,9293,52,NULL,0.6,6,Oxford Street,18
16,9624,54,NULL,1.2,7,Oxford Street,19
16,9633,56,NULL,1.2,7,Oxford Street,20
16,20495,59,NULL,1.8,8,Oxford Street,21
16,28163,58,NULL,2.4,8,Oxford Street,22
16,14387,58,NULL,9.6,11,Oxford Street,23
16,19828,55,NULL,6,8,Oxford Street,24
16,19081,52,NULL,4.2,9,Oxford Street,25
16,17320,50,NULL,4.8,8,Oxford Street,26
16,7898,53,NULL,4.2,9,Oxford Street,27
16,22499,54,NULL,3.6,7,Oxford Street,28
16,40443,48,NULL,2.4,8,Oxford Street,29
16,22448,48,NULL,4.8,9,Oxford Street,30
16,16398,50,NULL,9.6,10,Oxford Street,31
16,12127,53,NULL,8.4,11,Oxford Street,32
16,32483,51,NULL,2.4,7,Oxford Street,33
16,28519,47,NULL,1.8,7,Oxford Street,34
16,80180,44,NULL,9,10,Oxford Street,35
16,47833,41,NULL,3.6,9,Oxford Street,36
16,44651,41,NULL,8.4,9,Oxford Street,37
16,41098,40,NULL,13.2,15,Oxford Street,38
16,23962,41,NULL,7.8,10,Oxford Street,39
16,63913,39,NULL,7.2,9,Oxford Street,40
16,58401,38,NULL,6,10,Oxford Street,41
16,30069,38,NULL,16.8,14,Oxford Street,42
16,13672,39,NULL,7.2,10,Oxford Street,43
16,21116,40,NULL,3.6,7,Oxford Street,44
16,32484,41,NULL,2.4,7,Oxford Street,45
16,26708,44,NULL,6,11,Oxford Street,46
16,38153,45,NULL,4.8,9,Oxford Street,47
16,18128,42,NULL,5.4,10,Oxford Street,48
16,14796,43,NULL,6,8,Oxford Street,49
16,38357,44,NULL,2.4,8,Oxford Street,50
16,25036,46,NULL,5.4,9,Oxford Street,51
16,32604,46,NULL,18.6,18,Oxford Street,52
16,24991,47,NULL,10.2,14,Oxford Street,53
16,22347,44,NULL,14.4,13,Oxford Street,54
16,14963,46,NULL,7.8,9,Oxford Street,55
16,17438,49,NULL,2.4,8,Oxford Street,56
16,17674,49,NULL,8.4,11,Oxford Street,57
16,46433,46,NULL,5.4,8,Oxford Street,58
16,27280,44,NULL,4.2,9,Oxford Street,59
16,28917,41,NULL,7.8,11,Oxford Street,60
16,13601,43,NULL,5.4,14,Oxford Street,61
16,16413,47,NULL,13.8,11,Oxford Street,62
16,33772,47,NULL,1.8,7,Oxford Street,63
16,19617,46,NULL,10.8,23,Oxford Street,64
16,10586,47,NULL,28.8,11,Oxford Street,65
16,16087,48,NULL,1.2,7,Oxford Street,66
16,24373,48,NULL,1.2,7,Oxford Street,67
16,20278,50,NULL,6,14,Oxford Street,68
16,26595,49,NULL,10.2,10,Oxford Street,69
16,15485,47,NULL,5.4,9,Oxford Street,70
16,18996,47,NULL,3.6,9,Oxford Street,71
16,49935,47,NULL,4.8,10,Oxford Street,72
16,42895,45,NULL,2.4,11,Oxford Street,73
16,53504,43,NULL,22.8,18,Oxford Street,74
16,46967,41,NULL,6.6,9,Oxford Street,75
16,29757,42,NULL,16.8,17,Oxford Street,76
16,41886,41,NULL,7.2,10,Oxford Street,77
16,44962,40,NULL,10.2,12,Oxford Street,78
16,12212,42,NULL,10.8,13,Oxford Street,79
16,15835,41,NULL,6.6,8,Oxford Street,80
16,26011,44,NULL,2.4,7,Oxford Street,81
16,13196,47,NULL,4.8,9,Oxford Street,82
16,22128,48,NULL,10.2,13,Oxford Street,83
16,20535,46,NULL,3.6,10,Oxford Street,84
16,13544,50,NULL,4.8,8,Oxford Street,85
16,27554,49,NULL,2.4,9,Oxford Street,86
16,26119,44,NULL,3,9,Oxford Street,87
16,36663,44,NULL,11.4,14,Oxford Street,88
16,32031,45,NULL,15.6,13,Oxford Street,89
16,39452,45,NULL,6,11,Oxford Street,90
16,10407,45,NULL,10.8,13,Oxford Street,91
16,11073,44,NULL,3.6,9,Oxford Street,92
16,13928,44,NULL,3,7,Oxford Street,93
16,11750,44,NULL,1.2,6,Oxford Street,94
16,10400,44,NULL,1.2,7,Oxford Street,95
16,6956,43,-1.532,2.4,5,Oxford Street,96
16,7135,46,0.902,1.2,6,Oxford Street,97
16,9873,48,0.913,0.6,7,Oxford Street,98
16,7131,46,1.557,1.2,6,Oxford Street,99
16,7007,48,5.707,1.8,7,Oxford Street,100
16,7054,45,4.221,1.2,7,Oxford Street,101
16,6183,45,1.954,1.8,7,Oxford Street,102
16,9048,46,3.194,1.8,7,Oxford Street,103
16,11390,45,2.088,0.6,7,Oxford Street,104
16,6434,45,2.831,2.4,7,Oxford Street,105
16,6276,44,2.953,3,12,Oxford Street,106
16,7095,43,6.178,4.8,10,Oxford Street,107
16,21835,41,3.727,5.4,7,Oxford Street,108
16,15354,41,5.72,2.4,10,Oxford Street,109
16,9759,42,7.445,24,17,Oxford Street,110
16,6950,45,4.819,1.8,7,Oxford Street,111
16,7582,45,2.573,3,8,Oxford Street,112
16,7854,47,3.576,2.4,6,Oxford Street,113
16,19338,49,2.168,1.2,7,Oxford Street,114
16,18428,49,4.266,1.2,7,Oxford Street,115
16,12073,49,18.515,11.4,16,Oxford Street,116
16,10107,52,20.029,13.2,16,Oxford Street,117
16,6395,52,6.895,4.8,8,Oxford Street,118
16,2823,55,3.058,2.4,9,Oxford Street,119
16,6340,56,1.908,1.2,8,Oxford Street,120
16,11019,56,1.742,0,7,Oxford Street,121
16,13285,53,3.801,3,8,Oxford Street,122
16,7039,51,16.949,13.2,13,Oxford Street,123
16,14873,45,3.605,1.8,7,Oxford Street,124
16,8350,43,2.206,3.6,7,Oxford Street,125
16,8930,45,2.518,1.2,7,Oxford Street,126
16,9076,47,2.045,1.8,7,Oxford Street,127
16,8234,47,5.983,2.4,10,Oxford Street,128
16,5178,49,3.654,2.4,10,Oxford Street,129
16,8689,50,7.149,2.4,8,Oxford Street,130
16,7126,51,11.678,16.8,21,Oxford Street,131
16,5886,52,16.37,22.2,16,Oxford Street,132
16,11998,51,4.236,4.8,11,Oxford Street,133
16,5613,49,8.228,19.2,16,Oxford Street,134
16,4050,49,7.224,16.2,16,Oxford Street,135
16,14310,46,5.77,7.8,10,Oxford Street,136
16,9590,46,8.104,3.6,12,Oxford Street,137
16,5701,49,17.238,18,13,Oxford Street,138
16,3240,49,14.79,15,16,Oxford Street,139
16,4698,48,12.117,12,12,Oxford Street,140
16,2503,50,1.938,2.4,8,Oxford Street,141
16,11538,47,2.13,1.2,8,Oxford Street,142
16,3945,48,10.767,7.2,12,Oxford Street,143
16,4007,47,4.899,5.4,6,Oxford Street,144
16,5546,48,1.513,1.8,7,Oxford Street,145
16,4475,53,6.689,4.2,10,Oxford Street,146
16,7917,55,6.195,3,8,Oxford Street,147
16,8471,51,3.669,4.2,9,Oxford Street,148
16,5136,47,4.149,2.4,7,Oxford Street,149
16,3055,44,2.539,1.2,6,Oxford Street,150
16,1797,41,3.365,1.2,8,Oxford Street,151
16,8133,42,2.432,1.8,7,Oxford Street,152
16,8401,42,5.964,4.2,11,Oxford Street,153
16,11475,39,6.751,12.6,13,Oxford Street,154
16,9426,43,6.547,5.4,9,Oxford Street,155
16,12987,41,1.218,,,Oxford Street,156
17,9799,57,NULL,120.2,44,Underground Out,1
17,10504,56,NULL,31.1,45,Underground Out,2
17,10130,61,NULL,136.6,52,Underground Out,3
17,9365,66,NULL,114.8,24,Underground Out,4
17,20225,66,NULL,40.2,24,Underground Out,5
17,18482,72,NULL,42,41,Underground Out,6
17,18393,77,NULL,229.4,129,Underground Out,7
17,17027,81,NULL,460.6,142,Underground Out,8
17,15813,83,NULL,467.9,151,Underground Out,9
17,12515,82,NULL,493.3,142,Underground Out,10
17,12864,82,NULL,426,132,Underground Out,11
17,11377,86,NULL,380.5,95,Underground Out,12
17,10822,82,NULL,258.6,97,Underground Out,13
17,10611,80,NULL,298.6,87,Underground Out,14
17,11458,79,NULL,163.9,64,Underground Out,15
17,11994,81,NULL,140.3,61,Underground Out,16
17,10057,81,NULL,153,80,Underground Out,17
17,9988,80,NULL,315,104,Underground Out,18
17,8886,74,NULL,66.6,32,Hyde Park,1
17,3384,76,NULL,11.4,9,Hyde Park,2
17,2219,73,NULL,10.2,7,Hyde Park,3
17,2174,70,NULL,1.8,7,Hyde Park,4
17,2722,63,NULL,2.4,7,Hyde Park,5
17,3424,56,NULL,0.6,6,Hyde Park,6
17,3792,51,NULL,1.8,6,Hyde Park,7
17,3435,50,NULL,0.6,6,Hyde Park,8
17,3632,48,NULL,1.8,5,Hyde Park,9
17,4571,44,NULL,0.6,8,Hyde Park,10
17,3132,48,NULL,1.2,6,Hyde Park,11
17,3182,46,NULL,0.6,6,Hyde Park,12
17,2527,48,NULL,0.6,6,Hyde Park,13
17,3225,50,NULL,0.6,6,Hyde Park,14
17,3380,53,NULL,1.2,5,Hyde Park,15
17,2686,56,NULL,1.2,5,Hyde Park,16
17,4078,59,NULL,1.8,6,Hyde Park,17
17,3913,57,NULL,1.8,6,Hyde Park,18
17,4009,54,NULL,1.2,6,Hyde Park,19
17,6787,51,NULL,1.2,6,Hyde Park,20
17,3749,50,NULL,1.8,6,Hyde Park,21
17,15855,48,NULL,1.8,9,Hyde Park,22
17,48960,45,NULL,2.4,7,Hyde Park,23
17,7885,45,NULL,2.4,5,Hyde Park,24
17,7550,43,NULL,1.2,10,Hyde Park,25
17,8854,45,NULL,7.8,7,Hyde Park,26
17,8920,42,NULL,3.6,5,Hyde Park,27
17,4960,43,NULL,0.6,5,Hyde Park,28
17,7921,42,NULL,0,7,Hyde Park,29
17,6188,42,NULL,1.2,5,Hyde Park,30
17,7969,44,NULL,1.8,6,Hyde Park,31
17,6841,44,NULL,1.8,5,Hyde Park,32
17,22850,44,NULL,1.2,6,Hyde Park,33
17,10997,44,NULL,2.4,6,Hyde Park,34
17,12819,43,NULL,1.2,7,Hyde Park,35
17,11220,42,NULL,5.4,5,Hyde Park,36
17,12749,44,NULL,1.2,7,Hyde Park,37
17,14840,43,NULL,3,7,Hyde Park,38
17,7160,44,NULL,2.4,7,Hyde Park,39
17,7615,45,NULL,1.2,5,Hyde Park,40
